price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link,floor_needs_review,price_per_m2
17063118.0,5.0,СВАО,60.2,,1,33,2023,True,False,2.63,2,https://www.cian.ru/sale/flat/299449843/,False,283440.4983388704
42355106.0,4.0,ЦАО,81.4,37.7,9,10,2024,True,True,3.0,2,https://www.cian.ru/sale/flat/300483962/,False,520332.99754299753
18424313.0,10.0,ЮВАО,53.9,,30,33,2023,True,False,2.72,2,https://www.cian.ru/sale/flat/300362073/,False,341823.9888682746
35500000.0,3.0,СЗАО,65.7,,4,21,2023,True,False,,2,https://www.cian.ru/sale/flat/296272028/,False,540334.8554033486
23003481.0,7.0,ЗАО,53.8,24.4,5,21,2023,True,False,2.74,2,https://www.cian.ru/sale/flat/296577508/,False,427573.9962825279
23232000.0,16.0,СЗАО,44.0,23.8,3,6,2023,True,True,3.24,2,https://www.cian.ru/sale/flat/299370748/,False,528000.0
31866943.0,4.0,ЮАО,63.86,40.5,26,26,2023,True,False,2.87,2,https://www.cian.ru/sale/flat/297878514/,False,499012.57438145945
24492960.0,11.0,ЮЗАО,46.6,,30,34,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/300761742/,False,525600.0
43700000.0,27.0,ЗАО,71.4,25.9,12,14,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/299262101/,False,612044.8179271708
30999000.0,17.0,ЗАО,56.4,,27,41,2024,True,False,,2,https://www.cian.ru/sale/flat/300728987/,False,549627.6595744682
15333570.0,5.0,ЗАО,51.3,,3,25,2021,True,False,2.63,2,https://www.cian.ru/sale/flat/299449765/,False,298900.0
30057960.0,16.0,СЗАО,46.3,,21,24,2023,True,False,3.15,2,https://www.cian.ru/sale/flat/270815678/,False,649200.0
44568079.0,25.0,ЮАО,67.3,26.4,9,16,2023,True,False,3.15,2,https://www.cian.ru/sale/flat/293204012/,False,662230.0
15731763.0,10.0,ЗАО,51.8,,13,25,2021,True,False,2.63,2,https://www.cian.ru/sale/flat/299449809/,False,303701.98841698846
45000000.0,13.0,ЦАО,62.0,25.0,33,44,2018,False,False,,2,https://www.cian.ru/sale/flat/300020020/,False,725806.4516129033
10200000.0,13.0,САО,41.8,,5,14,2024,True,False,3.0,2,https://www.cian.ru/sale/flat/300657098/,False,244019.13875598088
35059500.0,19.0,СВАО,79.5,59.6,2,32,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/298828208/,False,441000.0
33644405.0,4.0,ЦАО,45.8,22.7,15,22,2022,True,False,3.25,2,https://www.cian.ru/sale/flat/298576270/,False,734593.9956331878
32921279.0,2.0,ЮЗАО,64.3,,25,25,2024,True,False,3.65,2,https://www.cian.ru/sale/flat/296747296/,False,511995.0077760498
25616800.0,5.0,ЮЗАО,41.0,,22,42,2024,True,False,3.0,2,https://www.cian.ru/sale/flat/300672629/,False,624800.0
19870358.0,8.0,СВАО,57.4,,3,22,2021,True,False,2.72,2,https://www.cian.ru/sale/flat/294768589/,False,346173.4843205575
35907200.0,19.0,СВАО,78.4,58.8,9,32,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/298828231/,False,457999.99999999994
27344041.0,26.0,ЮАО,69.6,,9,13,2024,True,False,2.97,2,https://www.cian.ru/sale/flat/297055267/,False,392874.1522988506
32286900.0,19.0,ЮВАО,70.2,32.7,19,21,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/300165808/,False,459927.35042735044
39640000.0,28.0,ЗАО,67.3,24.8,13,14,2021,True,False,3.0,2,https://www.cian.ru/sale/flat/296277988/,False,589004.4576523032
39428650.0,22.0,ЮАО,68.44,32.5,20,21,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/289909097/,False,576105.3477498539
26100000.0,10.0,ЮВАО,64.0,24.6,20,22,2023,True,False,,2,https://www.cian.ru/sale/flat/279714404/,False,407812.5
28335216.0,13.0,САО,53.5,36.2,23,27,2022,True,False,3.0,2,https://www.cian.ru/sale/flat/271319286/,False,529630.2056074766
33629740.0,19.0,ЮВАО,75.1,31.6,22,22,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/300165806/,False,447799.46737683093
29905514.0,7.0,ЮАО,62.0,27.8,13,40,2023,True,False,3.15,2,https://www.cian.ru/sale/flat/293203927/,False,482347.0
42600618.0,6.0,ЮАО,73.1,,6,6,2023,True,False,3.15,2,https://www.cian.ru/sale/flat/300783106/,False,582771.7920656635
167500000.0,14.0,ЗАО,167.5,,6,8,2019,True,False,,2,https://www.cian.ru/sale/flat/268870129/,False,1000000.0
44040000.0,,ЗАО,68.8,24.6,13,14,2023,True,False,3.0,2,https://www.cian.ru/sale/flat/299262055/,False,640116.2790697674
18328700.0,16.0,САО,61.3,29.6,13,13,2023,True,False,2.84,2,https://www.cian.ru/sale/flat/297032833/,False,299000.0
52000000.0,20.0,ЦАО,85.0,,6,22,2004,False,False,,2,https://www.cian.ru/sale/flat/294267190/,False,611764.7058823529
45800000.0,10.0,ЗАО,78.0,32.0,36,53,,False,False,,2,https://www.cian.ru/sale/flat/297716380/,False,587179.4871794871
10299000.0,4.0,ВАО,44.5,29.4,7,9,,False,False,,2,https://www.cian.ru/sale/flat/300024381/,False,231438.20224719102
22500000.0,8.0,ЮВАО,64.1,,6,25,2018,False,False,3.0,2,https://www.cian.ru/sale/flat/300826022/,False,351014.0405616225
88000000.0,15.0,ЦАО,73.0,,7,21,,False,False,3.3,2,https://www.cian.ru/sale/flat/297673737/,False,1205479.4520547944
21565260.0,6.0,СВАО,65.4,29.6,8,23,2021,False,False,2.8,2,https://www.cian.ru/sale/flat/300723349/,False,329744.0366972477
11950000.0,15.0,СВАО,48.2,,7,11,2015,False,True,3.3,2,https://www.cian.ru/sale/flat/295806744/,False,247925.3112033195
15000000.0,9.0,ЗАО,47.3,33.5,6,12,,False,False,,2,https://www.cian.ru/sale/flat/300849139/,False,317124.7357293869
23800000.0,10.0,САО,50.0,35.0,4,5,1952,False,False,2.95,2,https://www.cian.ru/sale/flat/299297359/,False,476000.0
14500000.0,10.0,ЮВАО,38.2,,8,9,1969,False,False,2.6,2,https://www.cian.ru/sale/flat/298501611/,False,379581.1518324607
16300000.0,4.0,СЗАО,37.8,,4,9,1964,False,False,2.57,2,https://www.cian.ru/sale/flat/300256139/,False,431216.93121693126
13200000.0,7.0,ЦАО,49.0,,8,8,2021,False,True,4.0,2,https://www.cian.ru/sale/flat/297171871/,False,269387.7551020408
44700000.0,12.0,САО,81.9,41.5,6,12,2005,False,False,3.0,2,https://www.cian.ru/sale/flat/300705607/,False,545787.5457875457
11500000.0,5.0,САО,52.2,30.8,3,16,,False,False,,2,https://www.cian.ru/sale/flat/293078878/,False,220306.51340996168
38000000.0,5.0,ЗАО,67.0,40.0,9,14,2021,False,False,,2,https://www.cian.ru/sale/flat/295773203/,False,567164.1791044776
46500000.0,13.0,САО,74.7,,4,37,2021,False,False,,2,https://www.cian.ru/sale/flat/300670564/,False,622489.9598393574
11999999.0,17.0,ВАО,35.3,,4,5,1958,False,False,3.5,2,https://www.cian.ru/sale/flat/294510839/,False,339943.31444759207
48000000.0,17.0,ЗАО,64.4,41.7,10,34,2023,False,True,3.2,2,https://www.cian.ru/sale/flat/299341036/,False,745341.6149068322
27000000.0,12.0,СЗАО,54.0,,21,24,2012,False,False,3.1,2,https://www.cian.ru/sale/flat/300142098/,False,500000.0
18000000.0,19.0,САО,61.6,32.6,4,25,2023,False,False,2.7,2,https://www.cian.ru/sale/flat/300724209/,False,292207.7922077922
27970000.0,18.0,ЗАО,54.6,,15,41,2024,False,False,3.3,2,https://www.cian.ru/sale/flat/300016363/,False,512271.0622710623
21660000.0,13.0,ЦАО,38.0,23.0,2,10,,False,False,2.6,2,https://www.cian.ru/sale/flat/292808866/,False,570000.0
44700000.0,16.0,СЗАО,61.2,,35,37,,False,False,3.1,2,https://www.cian.ru/sale/flat/297210375/,False,730392.1568627451
17800000.0,5.0,СЗАО,58.0,33.0,11,25,2022,False,True,3.1,2,https://www.cian.ru/sale/flat/300172066/,False,306896.5517241379
19999000.0,10.0,ЮЗАО,48.2,,8,8,1960,False,False,2.8,2,https://www.cian.ru/sale/flat/299293831/,False,414917.01244813274
39990000.0,8.0,ЦАО,66.5,,2,7,,False,False,3.0,2,https://www.cian.ru/sale/flat/300653804/,False,601353.3834586466
36900000.0,10.0,ЗАО,60.3,,27,31,2007,False,False,,2,https://www.cian.ru/sale/flat/300748311/,False,611940.2985074627
12950000.0,18.0,ЮАО,46.2,29.4,4,12,1977,False,False,,2,https://www.cian.ru/sale/flat/299070675/,False,280303.0303030303
14500000.0,17.0,ЮЗАО,44.0,30.0,2,5,1963,False,False,2.5,2,https://www.cian.ru/sale/flat/300210689/,False,329545.45454545453
39900000.0,13.0,СЗАО,63.5,,13,36,,False,False,3.0,2,https://www.cian.ru/sale/flat/299528147/,False,628346.4566929134
67675000.0,6.0,ЦАО,66.2,51.2,5,7,,False,True,,2,https://www.cian.ru/sale/flat/300702719/,False,1022280.9667673715
12700000.0,6.0,СЗАО,41.4,25.7,4,5,1961,False,False,2.48,2,https://www.cian.ru/sale/flat/300248641/,False,306763.2850241546
26000000.0,3.0,ЦАО,64.4,,8,8,1908,False,False,3.1,2,https://www.cian.ru/sale/flat/298874180/,False,403726.70807453414
17500000.0,13.0,СВАО,49.1,23.2,12,18,2023,False,True,3.2,2,https://www.cian.ru/sale/flat/299849082/,False,356415.4786150713
19500000.0,19.0,ЮВАО,57.4,,10,11,2021,False,True,3.0,2,https://www.cian.ru/sale/flat/295669985/,False,339721.2543554007
24900000.0,15.0,ЮАО,55.0,30.0,5,24,2024,False,True,3.0,2,https://www.cian.ru/sale/flat/300614009/,False,452727.2727272727
30000000.0,1.0,САО,57.0,43.8,31,59,2021,False,False,2.8,2,https://www.cian.ru/sale/flat/300392335/,False,526315.7894736842
12600000.0,7.0,ЮВАО,43.9,27.6,6,9,1972,False,False,2.64,2,https://www.cian.ru/sale/flat/299480517/,False,287015.9453302961
10900000.0,10.0,ВАО,38.0,26.8,1,9,1970,False,False,2.64,2,https://www.cian.ru/sale/flat/299556246/,False,286842.1052631579
41000000.0,3.0,ЦАО,62.0,,22,78,2020,False,True,3.9,2,https://www.cian.ru/sale/flat/298073324/,False,661290.3225806452
16600000.0,10.0,ЮЗАО,54.0,35.0,6,16,,False,False,,2,https://www.cian.ru/sale/flat/299894310/,False,307407.4074074074
16900000.0,8.0,ЗАО,41.4,,2,5,1960,False,False,,2,https://www.cian.ru/sale/flat/300828564/,False,408212.56038647343
19200000.0,2.0,САО,42.3,32.2,2,8,1960,False,False,2.65,2,https://www.cian.ru/sale/flat/299389518/,False,453900.70921985817
55000000.0,8.0,ЦАО,41.0,27.0,7,21,,False,False,3.2,2,https://www.cian.ru/sale/flat/298842309/,False,1341463.4146341463
92690000.0,6.0,ЦАО,72.0,40.0,3,6,2017,False,True,3.4,2,https://www.cian.ru/sale/flat/283063995/,False,1287361.111111111
13500000.0,8.0,ЗАО,37.5,,2,12,1974,False,False,2.7,2,https://www.cian.ru/sale/flat/286114857/,False,360000.0
11500000.0,18.0,СВАО,46.7,,5,9,1982,False,False,2.6,2,https://www.cian.ru/sale/flat/298158945/,False,246252.6766595289
11700000.0,3.0,ЮАО,39.4,24.3,4,12,1967,False,False,2.5,2,https://www.cian.ru/sale/flat/299033803/,False,296954.3147208122
27499900.0,20.0,ЮАО,57.7,23.2,8,46,2023,False,False,3.0,2,https://www.cian.ru/sale/flat/300662395/,False,476601.3864818024
11990000.0,13.0,ЦАО,37.4,,1,5,1960,False,True,2.8,2,https://www.cian.ru/sale/flat/296080680/,False,320588.23529411765
101999000.0,6.0,ЦАО,99.71,44.2,9,14,,False,False,,2,https://www.cian.ru/sale/flat/300509440/,False,1022956.574064788
14825000.0,13.0,ЗАО,52.0,,7,17,2006,False,False,2.5,2,https://www.cian.ru/sale/flat/299856718/,False,285096.1538461539
81980000.0,4.0,ЗАО,66.2,,3,12,2020,False,False,3.5,2,https://www.cian.ru/sale/flat/300421777/,False,1238368.580060423
33000000.0,16.0,СЗАО,67.1,,11,41,,False,False,,2,https://www.cian.ru/sale/flat/300701528/,False,491803.2786885246
47500000.0,,ЦАО,70.8,35.2,3,5,,False,False,3.0,2,https://www.cian.ru/sale/flat/299948643/,False,670903.9548022599
16900000.0,2.0,ЗАО,43.0,28.0,5,9,1966,False,False,,2,https://www.cian.ru/sale/flat/300770138/,False,393023.25581395347
16200000.0,7.0,СВАО,45.0,20.0,4,5,1961,False,False,2.6,2,https://www.cian.ru/sale/flat/300781800/,False,360000.0
70800000.0,5.0,ЗАО,59.0,,6,8,2020,False,False,,2,https://www.cian.ru/sale/flat/282550588/,False,1200000.0
16790000.0,7.0,ВАО,53.1,32.5,6,16,1966,False,False,2.5,2,https://www.cian.ru/sale/flat/293033843/,False,316195.856873823
30000000.0,16.0,ЗАО,68.0,,12,21,2015,False,True,,2,https://www.cian.ru/sale/flat/282810221/,False,441176.4705882353
57000000.0,7.0,ЦАО,131.6,,9,9,,False,True,,2,https://www.cian.ru/sale/flat/293612862/,False,433130.6990881459
23997000.0,5.0,ЮЗАО,58.0,,7,8,1956,False,False,3.0,2,https://www.cian.ru/sale/flat/298905490/,False,413741.3793103448
11300000.0,8.0,ЮАО,47.0,31.0,3,12,1973,False,False,2.6,2,https://www.cian.ru/sale/flat/300116941/,False,240425.53191489363
31800000.0,4.0,СЗАО,56.0,,25,47,2021,False,False,3.1,2,https://www.cian.ru/sale/flat/297561369/,False,567857.1428571428
20000000.0,5.0,ЗАО,45.5,,5,6,1961,False,False,2.7,2,https://www.cian.ru/sale/flat/300605744/,False,439560.43956043955
20000000.0,5.0,ЦАО,41.0,25.3,5,5,1961,False,False,2.7,2,https://www.cian.ru/sale/flat/300844237/,False,487804.8780487805
26500000.0,6.0,ЦАО,65.0,25.8,2,12,1975,False,False,2.75,2,https://www.cian.ru/sale/flat/279246223/,False,407692.3076923077
147800000.0,10.0,ЦАО,129.5,38.7,5,14,,False,False,,2,https://www.cian.ru/sale/flat/300508743/,False,1141312.7413127413
96000000.0,2.0,ЦАО,85.0,48.0,63,65,2020,False,True,3.5,2,https://www.cian.ru/sale/flat/299112798/,False,1129411.7647058824
25500000.0,5.0,СЗАО,56.0,29.6,2,23,2023,False,False,,2,https://www.cian.ru/sale/flat/299141046/,False,455357.14285714284
23300000.0,7.0,ЗАО,69.8,,6,25,2006,False,False,2.7,2,https://www.cian.ru/sale/flat/300034883/,False,333810.888252149
15500000.0,20.0,ЗАО,58.0,30.0,1,5,1957,False,False,3.0,2,https://www.cian.ru/sale/flat/300895376/,False,267241.3793103448
25778469.0,9.0,ВАО,52.9,,3,16,2021,False,False,,2,https://www.cian.ru/sale/flat/296189151/,False,487305.6521739131
15290000.0,12.0,ВАО,45.0,,6,12,1968,False,False,2.64,2,https://www.cian.ru/sale/flat/298925476/,False,339777.77777777775
17800000.0,4.0,СЗАО,57.6,,4,25,2002,False,False,2.6,2,https://www.cian.ru/sale/flat/299790654/,False,309027.77777777775
30300000.0,16.0,СЗАО,67.8,,29,43,2022,False,False,3.2,2,https://www.cian.ru/sale/flat/290883236/,False,446902.65486725664
12000000.0,7.0,ВАО,42.4,,4,5,,False,False,,2,https://www.cian.ru/sale/flat/296028455/,False,283018.8679245283
38500000.0,28.0,ЗАО,68.7,35.5,3,14,,False,False,,2,https://www.cian.ru/sale/flat/300509121/,False,560407.5691411935
82500000.0,4.0,ЗАО,66.0,,3,8,2020,False,False,3.2,2,https://www.cian.ru/sale/flat/292243588/,False,1250000.0
15100000.0,5.0,САО,50.0,32.4,6,31,2022,False,False,2.85,2,https://www.cian.ru/sale/flat/299447787/,False,302000.0
65000000.0,10.0,ЦАО,49.0,,3,6,2022,False,True,,2,https://www.cian.ru/sale/flat/292267406/,False,1326530.612244898
11500000.0,20.0,ЮЗАО,44.8,27.5,9,9,1977,False,False,2.64,2,https://www.cian.ru/sale/flat/300706081/,False,256696.42857142858
12950000.0,9.0,СВАО,44.7,26.8,4,14,1971,False,False,2.64,2,https://www.cian.ru/sale/flat/297842232/,False,289709.1722595078
125740000.0,14.0,ЦАО,97.25,,9,15,,False,False,,2,https://www.cian.ru/sale/flat/300509296/,False,1292956.2982005142
43600000.0,1.0,ЗАО,80.0,58.3,12,25,2014,False,False,3.0,2,https://www.cian.ru/sale/flat/300346168/,False,545000.0
54900000.0,8.0,ЦАО,65.0,,3,9,,False,False,3.8,2,https://www.cian.ru/sale/flat/296673873/,False,844615.3846153846
29500000.0,18.0,САО,52.0,35.0,11,15,2019,False,True,3.2,2,https://www.cian.ru/sale/flat/297535832/,False,567307.6923076923
31900000.0,2.0,ЗАО,52.3,,5,9,1968,False,False,2.8,2,https://www.cian.ru/sale/flat/300338512/,False,609942.638623327
35000000.0,12.0,САО,67.6,26.2,12,27,2022,False,False,3.0,2,https://www.cian.ru/sale/flat/300074947/,False,517751.47928994085
23900000.0,4.0,САО,47.0,,10,15,2016,False,True,3.0,2,https://www.cian.ru/sale/flat/300029184/,False,508510.6382978723
34990000.0,17.0,ЦАО,74.5,,7,7,1956,False,True,3.45,2,https://www.cian.ru/sale/flat/300331950/,False,469664.42953020136
12000000.0,12.0,СВАО,46.8,,7,12,,False,False,,2,https://www.cian.ru/sale/flat/300017664/,False,256410.25641025644
21900000.0,5.0,САО,54.7,,4,8,1958,False,False,3.2,2,https://www.cian.ru/sale/flat/300503865/,False,400365.6307129799
130000000.0,15.0,ЦАО,95.0,50.0,6,7,2014,False,False,3.1,2,https://www.cian.ru/sale/flat/297894351/,False,1368421.0526315789
119000000.0,10.0,ЦАО,113.91,,11,12,,False,False,,2,https://www.cian.ru/sale/flat/300509284/,False,1044684.3999648846
14100000.0,8.0,ВАО,45.0,28.0,2,9,1962,False,False,2.64,2,https://www.cian.ru/sale/flat/300427699/,False,313333.3333333333
15850000.0,11.0,ВАО,45.0,,2,17,2023,False,False,,2,https://www.cian.ru/sale/flat/299104201/,False,352222.22222222225
14499000.0,16.0,ВАО,52.0,,1,16,1993,False,False,2.48,2,https://www.cian.ru/sale/flat/300601402/,False,278826.92307692306
34900000.0,10.0,ЦАО,63.5,37.5,8,9,1963,False,False,2.85,2,https://www.cian.ru/sale/flat/300836718/,False,549606.2992125985
20500000.0,1.0,ЮЗАО,57.8,33.2,3,25,2012,False,False,2.78,2,https://www.cian.ru/sale/flat/300622649/,False,354671.28027681663
18600000.0,7.0,СЗАО,56.6,,2,25,2014,False,False,2.75,2,https://www.cian.ru/sale/flat/291104285/,False,328621.9081272085
39500000.0,9.0,ЦАО,55.7,,22,22,,False,False,3.45,2,https://www.cian.ru/sale/flat/293069620/,False,709156.1938958707
15000000.0,20.0,СЗАО,60.0,,1,16,1977,False,False,2.64,2,https://www.cian.ru/sale/flat/300213900/,False,250000.0
19990000.0,12.0,ЦАО,45.2,,4,8,1959,False,False,2.8,2,https://www.cian.ru/sale/flat/299595089/,False,442256.63716814155
13300000.0,9.0,СЗАО,53.5,32.5,1,17,1993,False,False,,2,https://www.cian.ru/sale/flat/300749835/,False,248598.13084112148
45900000.0,2.0,ЦАО,65.0,42.0,4,8,1902,False,False,3.0,2,https://www.cian.ru/sale/flat/296565916/,False,706153.8461538461
82000000.0,4.0,ЗАО,66.0,44.8,3,12,,False,False,,2,https://www.cian.ru/sale/flat/284054915/,False,1242424.2424242424
13999999.0,19.0,СВАО,58.3,33.7,6,22,2007,False,False,2.64,2,https://www.cian.ru/sale/flat/300033276/,False,240137.20411663808
14000000.0,17.0,ЮЗАО,47.0,,14,14,1969,False,False,2.64,2,https://www.cian.ru/sale/flat/300795780/,False,297872.3404255319
48800000.0,13.0,САО,72.0,42.0,16,40,2021,False,False,3.1,2,https://www.cian.ru/sale/flat/300445049/,False,677777.7777777778
24500000.0,8.0,САО,58.2,,2,8,1953,False,False,3.0,2,https://www.cian.ru/sale/flat/299421104/,False,420962.19931271474
12000000.0,14.0,ЮАО,46.0,30.0,1,9,1975,False,False,2.64,2,https://www.cian.ru/sale/flat/300622194/,False,260869.5652173913
80000000.0,7.0,ЦАО,73.0,,8,32,1952,False,False,,2,https://www.cian.ru/sale/flat/299462745/,False,1095890.410958904
10200000.0,13.0,ЮАО,45.0,35.0,2,9,1975,False,False,2.64,2,https://www.cian.ru/sale/flat/300895600/,False,226666.66666666666
26999000.0,6.0,СЗАО,57.0,30.0,15,16,2022,False,False,3.0,2,https://www.cian.ru/sale/flat/300693850/,False,473666.6666666667
34500000.0,7.0,ЗАО,57.5,,13,20,2021,False,False,2.9,2,https://www.cian.ru/sale/flat/297957053/,False,600000.0
18300000.0,5.0,СЗАО,53.5,,9,22,2022,False,True,,2,https://www.cian.ru/sale/flat/297423245/,False,342056.07476635516
45000000.0,9.0,ЦАО,50.0,,1,6,,False,True,3.5,2,https://www.cian.ru/sale/flat/299369805/,False,900000.0
24700000.0,6.0,ЦАО,58.8,,1,6,1928,False,True,3.0,2,https://www.cian.ru/sale/flat/300590984/,False,420068.0272108844
84750000.0,9.0,ЦАО,75.0,58.0,2,6,,False,True,,2,https://www.cian.ru/sale/flat/290001136/,False,1130000.0
15500000.0,19.0,СЗАО,53.3,31.9,11,16,,False,False,2.6,2,https://www.cian.ru/sale/flat/299591930/,False,290806.7542213884
118850000.0,10.0,ЦАО,113.91,,11,12,,False,False,,2,https://www.cian.ru/sale/flat/300509424/,False,1043367.5708892986
14990000.0,14.0,СВАО,51.1,,5,17,2023,False,True,3.0,2,https://www.cian.ru/sale/flat/299059276/,False,293346.3796477495
39000000.0,16.0,ЮАО,52.0,29.0,3,5,1956,False,False,3.1,2,https://www.cian.ru/sale/flat/297935793/,False,750000.0
14400000.0,14.0,САО,44.5,,3,9,1972,False,False,2.64,2,https://www.cian.ru/sale/flat/300793238/,False,323595.5056179775
30900000.0,2.0,СВАО,63.3,,7,15,2021,False,True,3.0,2,https://www.cian.ru/sale/flat/289970462/,False,488151.65876777255
12000000.0,4.0,ВАО,52.3,30.4,9,12,1975,False,False,2.6,2,https://www.cian.ru/sale/flat/299744949/,False,229445.50669216062
39859000.0,28.0,ЗАО,68.9,35.5,7,12,,False,False,,2,https://www.cian.ru/sale/flat/295131192/,False,578505.0798258345
13750000.0,4.0,ЮВАО,67.0,40.0,1,6,,False,True,3.2,2,https://www.cian.ru/sale/flat/300865618/,False,205223.8805970149
11800000.0,15.0,ВАО,46.7,30.6,8,9,1973,False,False,2.5,2,https://www.cian.ru/sale/flat/297917379/,False,252676.6595289079
14100000.0,3.0,САО,45.0,30.0,2,5,1963,False,False,,2,https://www.cian.ru/sale/flat/300411529/,False,313333.3333333333
55300000.0,9.0,ЦАО,82.2,,3,18,2006,False,False,3.1,2,https://www.cian.ru/sale/flat/294035690/,False,672749.3917274938
18300000.0,19.0,СЗАО,42.0,28.0,9,18,2022,False,True,3.0,2,https://www.cian.ru/sale/flat/300747383/,False,435714.28571428574
16900000.0,12.0,ЮВАО,59.0,33.0,18,22,,False,False,,2,https://www.cian.ru/sale/flat/300484955/,False,286440.6779661017
37700000.0,18.0,ЗАО,57.7,21.3,23,29,2020,False,False,3.2,2,https://www.cian.ru/sale/flat/300530825/,False,653379.5493934142
